id,title,address,phone_number,fio_representative
105a223a-9e9c-47c7-9e21-10f22bc2c82a,Васильева и партнеры,"клх Уссурийск, ш. Болотное, д. 960 стр. 94, 715308",+7 (629) 517-2032,Артемьев Всеслав Григорьевич
f98e87c1-fe46-408b-ae34-deab015d4985,Бобров Инк,"д. Ишим, пр. Кузнечный, д. 3/1 к. 943, 916120",+7 (796) 220-95-04,Силин Валерьян Васильевич
726aa1e2-ce6a-4760-863e-9f7f68a089a0,Завод имени Дегтярева,"д. Алагир, пр. Локомотивный, д. 925 к. 82, 710820",+7 155 188 7424,Валерия Константиновна Некрасова
9756e0de-e343-4290-9def-5cdac6ab5113,"АО «Родионов, Сафонов и Назарова»","п. Каргасок, ш. 50 лет ВЛКСМ, д. 406 к. 34, 649917",8 (740) 208-3842,Ефимова Эмилия Руслановна
b0f25e95-c6f4-43b9-a400-dd211f6ef6ce,НПО «Белоусов-Тихонов»,"к. Оймякон, ул. Широкая, д. 21 к. 16, 419387",8 569 393 5001,Журавлева Жанна Никифоровна
93a00f5c-f6c6-4d13-ba92-55542a0e3e98,Ильина Лимитед,"г. Мончегорск, пр. Российский, д. 560, 038098",+7 467 080 8649,Лапин Эрнст Игоревич
8fac0975-4629-4411-9158-094599894c81,Суханова Лтд,"ст. Городовиковск, наб. Спортивная, д. 891 к. 201, 291665",+7 (932) 486-79-71,Самсон Юльевич Константинов
3699c39e-4540-49f5-aeaa-49afe41a3a9b,ОАО «Шарова»,"клх Боровск, ул. Деповская, д. 3 к. 35, 165014",+7 (457) 072-3090,Некрасова Ангелина Эдуардовна
c804a387-5d71-49a7-bcd2-c18a518337ec,НПО «Веселов»,"д. Ялуторовск, пр. Лунный, д. 934 к. 6, 651299",+75756131424,Оксана Валентиновна Федотова
351400c2-73e5-4865-97b7-d073786eeac4,ООО «Прохорова-Крылов»,"ст. Пенза, наб. Чехова, д. 80 стр. 5/2, 834173",8 (668) 097-83-64,Антип Августович Горшков
bf682bde-c2cd-4a2c-8654-16cdd666cedb,ООО «Орехова»,"клх Хоста, бул. Чайкиной, д. 42 к. 84, 937414",8 (266) 676-78-57,Нинель Владимировна Медведева
04b88944-d9b9-4967-bc65-27a05dfde341,ИП «Петухов»,"ст. Ельня, бул. Мелиораторов, д. 8 стр. 1/6, 570800",8 438 822 2109,Пахомов Тимофей Федосьевич
911a4289-7403-4e2b-a1d0-1078315113a9,РАО «Корнилова-Авдеев»,"ст. Ивдель, пер. Чернышевского, д. 66, 750375",+7 (595) 403-26-99,Виктория Федоровна Ларионова
d48015bb-1893-4737-8b57-f0a5b205fb86,НПО «Савельева»,"ст. Онега, пер. Санаторный, д. 8/2 стр. 9, 192497",8 (483) 119-62-91,Евфросиния Ильинична Пестова
4725105c-510e-41ad-884f-43911ce18537,АО «Горшков Дьячков»,"клх Шерегеш, ш. Вишневое, д. 6/7, 400527",+7 (449) 008-41-04,Белоусов Силантий Ефремович
e187b84b-c3ff-4df4-9d41-b060b997aa16,Колесников Инкорпорэйтед,"п. Горячий Ключ, алл. Жданова, д. 48 стр. 6, 027667",8 203 146 93 14,Ираклий Арсеньевич Фомичев
f4dff7fe-f90a-4b17-921b-34a09f028f43,Козлова Лтд,"д. Октябрьское (Челяб.), пер. Казачий, д. 4/1, 149435",8 (971) 506-0646,Анжелика Антоновна Терентьева
5a61cefe-bdb7-4b90-bef2-f6dab44f5d4b,ЗАО «Анисимов-Гришин»,"с. Миасс, ш. Тополиное, д. 8 к. 4, 742412",+7 (122) 531-07-17,Колобов Ермолай Теймуразович
854c2984-c137-4de5-a17c-8ca8e8154d31,"НПО «Матвеева, Колобова и Михайлова»","ст. Томск, ул. Воронежская, д. 19 стр. 54, 157571",+7 (459) 771-4906,Антонина Альбертовна Кулагина
6b9e0908-16e6-453e-b2d6-df7bbc712bc2,"ООО «Жукова, Ефимова и Носков»","клх Арзамас, бул. Транспортный, д. 37, 217893",8 043 483 19 86,Соболев Рюрик Феоктистович
a84ba671-f06d-4a2f-86d0-2583afa9b9c8,ИП «Колесникова-Гаврилова»,"к. Салехард, пер. Леонова, д. 94, 025396",+7 (160) 743-0189,Панфилова Агафья Васильевна
6d0d4242-ce99-4af9-81e7-b26647979b55,Лаврентьев и партнеры,"клх Усть-Кулом, алл. Рабочая, д. 9, 904093",8 487 255 4245,Макаров Азарий Фёдорович
dd0bbe6c-5b05-4ce4-b255-448eb26fe855,"АО «Бобылева, Ларионова и Тарасов»","г. Соловки, ул. Советов, д. 8/6, 641373",+71014716409,Лавр Дорофеевич Кириллов
f6f5aded-faa3-441b-ba76-9dafc0f7e93d,ИП «Калинина-Филиппов»,"с. Оймякон, ш. Волжское, д. 2/3 стр. 8/2, 204548",8 (944) 133-80-14,Гришин Вадим Ааронович
df4f141c-9480-4f7a-ab03-ff80fbe818d7,РАО «Никифоров Потапова»,"п. Киржач, наб. Чапаева, д. 1 к. 89, 988949",8 (678) 350-49-38,Щукин Филипп Августович
fe550383-d5a8-44da-8ed1-c72b4237f881,ГК Невада (Самбери),"д. Набережные Челны, наб. Колхозная, д. 183 к. 4/4, 787211",88465669892,Давыдов Эмиль Устинович
818a5a0a-c843-4638-8be0-0003e046bb81,Госкорпорация по ОрВД,"п. Бавлы, пер. Автомобилистов, д. 3 к. 59, 998197",+7 056 591 2091,Ирина Романовна Осипова
352cdc7e-a9ac-436d-abc4-6eb9fe1dc944,Князева Лтд,"д. Батайск, ул. Павлика Морозова, д. 23, 925088",8 185 534 97 41,Вероника Ефимовна Тарасова
1288c293-6fb5-410c-9d83-32c61a158e58,ЗАО «Осипов Мишин»,"г. Арзамас, ул. Тукая, д. 9/1 стр. 6/5, 968612",8 (009) 089-0017,Фаина Вениаминовна Бобылева
8fadee0a-1612-4da4-ac28-0060c4547133,РАО «Силина-Копылов»,"ст. Лодейное Поле, ш. Целинное, д. 224, 374531",8 525 116 2402,Белова Алевтина Даниловна
b0e6788c-64fa-4ec3-976b-8a4ad774b536,АО «Герасимова-Виноградов»,"с. Домбай, алл. Портовая, д. 67, 720017",+7 839 394 7064,Акулина Рудольфовна Ширяева
90e0bdea-b5c8-4a6e-afb6-02142c62509a,Субботина Лтд,"ст. Хасан, пр. Школьный, д. 45 стр. 17, 658438",+75694322155,Лазарь Эдгарович Копылов
63332fef-008f-44a8-830f-4ea2e512bc97,Мишина Инк,"к. Саратов, бул. Красноармейский, д. 4 стр. 23, 903286",+7 (985) 897-0771,Комарова Тамара Архиповна
92ba9261-765c-4fb8-a1e4-555ca1b2012d,ОАО «Маслова»,"г. Усть-Илимск, ш. Ленинградское, д. 726, 968626",8 (330) 728-5811,Ангелина Николаевна Аксенова
ec76e61a-2401-4239-8c4f-eef21c592112,"АО «Жукова, Осипов и Горшков»","ст. Апатиты, пр. Тепличный, д. 4, 250381",+7 (968) 148-9308,Регина Наумовна Миронова
8013cf63-22db-450b-aacf-b83313a814d3,АО «Дорофеева»,"п. Карталы, наб. Кедровая, д. 796 стр. 1, 589468",8 834 886 3059,Елисеев Евстафий Эдгарович
126251a0-c403-46f7-833e-3d7bcb128ecf,"ОАО «Игнатьева, Сафонова и Пономарева»","п. Курганинск, бул. Свободный, д. 13 стр. 3/3, 444529",8 (432) 186-59-88,Владилен Феодосьевич Моисеев
65af4d9a-1498-47fa-9f9b-0d844d17a7e1,Брагин Инк,"ст. Тарко-Сале, пр. Заречный, д. 5/4 к. 5, 473863",8 114 517 87 73,Амвросий Иосифович Беляев
620c3220-7341-46c5-83e8-fbbcb3dcfb84,ИП «Исаков-Сазонова»,"клх Медногорск, бул. 1 Мая, д. 868 к. 5/7, 533664",8 (309) 495-12-14,Морозова Пелагея Евгеньевна
1b76b5f9-bef4-4eb2-a6da-bf52bba07680,АО «Шашкова-Королев»,"п. Балашов, ул. Енисейская, д. 8 к. 6, 286849",84354354548,Цветков Ульян Герасимович
9cd1800f-92c4-432b-8193-378e5bba13a2,АО «Колесникова-Блинова»,"клх Оленек, пр. Ясный, д. 4/8, 032954",85186045444,Тетерин Остап Валерьянович
e3d53de6-7b5d-4ad5-94de-80bca538d5a9,Деловые линии,"ст. Нязепетровск, алл. Интернациональная, д. 93 стр. 5, 653205",8 785 043 93 00,г-н Белов Касьян Трофимович
5a1edb4b-7186-411b-a264-408f904d057b,РАО «Щербаков Бобров»,"ст. Усть-Ишим, ул. Сибирская, д. 5 стр. 7/6, 878643",8 523 394 8054,Яков Чеславович Горбунов
beb00768-3b71-4562-ab47-628f3b914b76,Иванов Групп,"д. Новый Оскол, пр. Краснознаменный, д. 4/5 стр. 889, 253558",80947470433,Куприян Абрамович Лобанов
a20789c0-836a-48ef-aa99-7c6a3024c0e2,Сафонов Групп,"д. Морозовск, ш. Коминтерна, д. 1/6 к. 384, 531887",8 (827) 585-84-62,тов. Тихонова Маргарита Никифоровна
25418529-3ff5-42c9-b9f8-acae9ecc5feb,ООО «Блинова»,"д. Уренгой, алл. Линейная, д. 568 стр. 2, 402600",+79127756784,Королева Светлана Ильинична
de509e73-f43e-4d51-bfe8-751aa13309ba,Громов Инк,"п. Усмань, наб. Коммунальная, д. 2/6 стр. 45, 856600",8 510 977 23 12,Анисимова Милица Вениаминовна
6120cb48-f64d-4642-94f2-43c4764cbc68,"НПО «Муравьев, Алексеева и Абрамова»","ст. Дивногорск, пер. Социалистический, д. 1/3, 169359",+7 (844) 445-4538,Никандр Германович Устинов
60ad323a-c6e6-4d54-89cf-95a3a3ce229f,ОАО «Рожкова-Русакова»,"клх Шахты, ш. Декабристов, д. 128 к. 548, 643435",+7 763 566 8539,Андрон Измаилович Хохлов
d14b195d-2175-40e2-a96a-0cda31595286,ИП «Кононов»,"г. Чокурдах, бул. Ореховый, д. 4/6 к. 11, 946711",8 (930) 112-5995,Савельев Эраст Федосьевич
4b30a666-472c-4b47-8a30-acbc95e6ca5b,АО «Тетерин»,"к. Костомукша, ш. Приозерное, д. 1/9, 868713",8 246 861 15 28,Мухин Герман Иларионович
73bcd823-d014-415d-9c04-ec23b8b12b70,РАО «Молчанов Носков»,"клх Нарткала, пер. Олега Кошевого, д. 1/1 к. 5/6, 227866",+7 (107) 308-20-57,Евдокия Григорьевна Фролова
b16df7b9-a11b-4cd1-884c-256e5384d760,"НПО «Якушева, Юдин и Алексеева»","ст. Саров (Морд.), бул. Стахановский, д. 18, 635928",+74931972257,Ираида Рубеновна Мартынова
fadd4991-e950-475d-afed-c80bc78c12a1,"РАО «Федосеева, Брагина и Коновалов»","с. Черусти, бул. Студенческий, д. 292 стр. 74, 912048",8 (631) 179-00-62,Нина Архиповна Носова
a6f0d2b8-bcc2-4932-bb8d-d37b95ebabec,РАО «Лобанова-Родионова»,"д. Зарайск, наб. Машиностроителей, д. 1/3, 322376",8 (068) 211-28-98,Кошелев Лавр Власович
3d3e7eda-a8e1-4b18-9b8b-4fc98f880e0e,QIWI,"г. Шахты, наб. Беляева, д. 80 к. 2/5, 787585",+7 844 145 6667,Глафира Леонидовна Лихачева
fcc264ef-4801-4cc2-ab7a-42a8f7c68b6b,ИП «Копылова-Виноградов»,"клх Ростов-на-Дону, алл. Кооперативная, д. 58, 790833",+71854427718,Королева Алла Борисовна
5ae666ba-f7e8-4b77-810c-68b6b4470b21,ОАО «Крылов»,"п. Вендинга, пр. Главный, д. 357 к. 80, 447795",+7 (854) 956-8770,Ольга Кузьминична Мамонтова
066622bd-51f6-4a7a-916f-855eb561e9a2,Нокиан Шина (Nokian),"клх Октябрьский (Башк.), пр. Лунный, д. 615 стр. 62, 339400",+7 525 758 6577,Аверкий Ааронович Ларионов
9c1efddc-3317-4c41-aeb3-c9d8ab34b8d1,АО «Дмитриев-Самойлова»,"п. Дубна, пр. Элеваторный, д. 9/6 к. 640, 392678",+7 (809) 961-94-89,г-н Гришин Зиновий Дорофеевич
d663ea9e-b450-4b96-9506-fb2fbe443b90,Марс (Mars),"к. Таштагол, алл. Седова, д. 98 к. 5, 595128",8 877 416 6574,Любовь Степановна Баранова
52223217-afba-42e2-a541-b659f0b6815b,"ООО «Ермаков, Федотов и Агафонова»","г. Игарка, ул. Ивановская, д. 3 стр. 1, 929434",8 469 272 94 80,Евдокимов Вадим Димитриевич
8af841e4-ef73-4ecd-925a-1e9c4c4b4cae,ООО «Елисеев»,"д. Верхний Тагил, ул. Рабочая, д. 4/1 стр. 5/1, 789439",+7 172 247 73 61,Соломон Чеславович Калашников
5f5b2553-2d49-4810-8933-350e0292587d,"АО «Яковлева, Панова и Миронов»","к. Нарым, наб. Восьмого Марта, д. 99, 186238",+7 (158) 515-11-60,Ангелина Геннадиевна Исакова
5ebf4ee3-59aa-40f9-9b78-65fa30c40f60,Новосталь,"д. Завьялиха, ш. Республиканское, д. 96, 371548",8 011 116 4034,Лора Дмитриевна Лыткина
03dd6cb6-2bcf-4a26-911d-b88273deae37,РАО «Ковалева-Рябов»,"с. Домбай, ул. Маркса Карла, д. 8 стр. 341, 986305",84889238826,Корнил Трифонович Тарасов
